,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
524,"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35206,7.2M,"1,000,000+",False,0.0,Everyone,Dating,2018-05-21,2.9.6,4.0 and up
525,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5164,25M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-24,3.8.75a,4.0.3 and up
526,NoBuffDating - Free Dating App,DATING,4.2,1939,Varies with device,"100,000+",False,0.0,Mature 17+,Dating,2017-01-08,1.0.0,4.0 and up
527,Sugar Daddy Dating App,DATING,2.5,277,5.7M,"100,000+",False,0.0,Mature 17+,Dating,2017-12-04,3.0.0,4.1 and up
528,Adult Dirty Emojis,DATING,2.8,80,5.5M,"10,000+",False,0.0,Teen,Dating,2017-11-06,1.0,4.0.3 and up
529,Free Dating App - Meet Local Singles - Flirt Chat,DATING,4.1,825,Varies with device,"100,000+",False,0.0,Mature 17+,Dating,2017-12-28,1.0.5,4.0 and up
530,"Meet4U - Chat, Love, Singles!",DATING,4.2,40035,6.5M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,1.31.3,4.0.3 and up
531,SnpCupid Dating,DATING,3.5,1093,5.8M,"100,000+",False,0.0,Mature 17+,Dating,2017-01-28,1.6.6,4.2 and up
532,"Chat Rooms, Avatars, Date - Galaxy",DATING,4.3,135418,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-07-07,Varies with device,Varies with device
533,Adult Dating - AdultFinder,DATING,3.3,1601,3.8M,"500,000+",False,0.0,Mature 17+,Dating,2017-02-01,1.5,4.1 and up
534,Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,2212,41M,"100,000+",False,0.0,Mature 17+,Dating,2018-06-20,2.0.5,4.0.3 and up
535,"Meet24 - Love, Chat, Singles",DATING,4.2,57081,7.9M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,1.31.3,4.0.3 and up
536,BBWCupid - BBW Dating App,DATING,3.5,241,2.8M,"50,000+",False,0.0,Mature 17+,Dating,2018-06-01,2.2.0.1748,5.0 and up
537,ChatVideo Meet new people,DATING,4.2,63986,20M,"5,000,000+",False,0.0,Mature 17+,Dating,2018-05-31,3.0.15,4.0 and up
538,"TryDate - Free Online Dating App, Chat Meet Adults",DATING,4.4,7888,15M,"500,000+",False,0.0,Mature 17+,Dating,2018-04-29,2.4.0,4.1 and up
539,Black White Interracial Dating - Interracial Match,DATING,4.1,535,28M,"100,000+",False,0.0,Mature 17+,Dating,2018-03-29,2.0.0,4.1 and up
540,"USA Singles Meet, Match and Date Free - Date",DATING,4.2,5084,9.6M,"100,000+",False,0.0,Mature 17+,Dating,2018-08-03,1.55,4.1 and up
541,FlirtChat - ♥Free Dating/Flirting App♥,DATING,4.3,2430,13M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-26,12.0.4,4.1 and up
542,OkCupid Dating,DATING,4.1,285726,15M,"10,000,000+",False,0.0,Mature 17+,Dating,2018-07-30,11.10.1,4.1 and up
543,CMB Free Dating App,DATING,4.0,48845,40M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-08-01,4.19.0.2320,4.4 and up
544,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2556,56M,"100,000+",False,0.0,Mature 17+,Dating,2018-08-01,2.5.2,4.1 and up
545,Hinge: Dating & Relationships,DATING,4.2,7779,12M,"500,000+",False,0.0,Mature 17+,Dating,2018-08-03,6.1.3,5.0 and up
546,The League,DATING,3.0,837,9.4M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-16,1.15.0,4.4 and up
547,BBW Dating & Plus Size Chat,DATING,4.4,12632,29M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,3.5.0.1,4.1 and up
548,Casual Dating & Adult Singles - Joyride,DATING,4.5,61637,11M,"5,000,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up
549,EliteSingles – Dating for Single Professionals,DATING,2.5,5377,19M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.8.5,4.0.3 and up
550,Clover Dating App,DATING,4.1,11633,23M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-24,2.5.1,4.1 and up
551,"Moco - Chat, Meet People",DATING,4.2,313724,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-08-04,2.6.141,4.1 and up
552,"Herpes Dating: 1,000K+ Singles",DATING,4.0,738,27M,"10,000+",False,0.0,Mature 17+,Dating,2018-08-01,6.4.1,4.1 and up
553,Hot or Not - Find someone right now,DATING,4.1,305708,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device
554,Just She - Top Lesbian Dating,DATING,1.9,953,19M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-18,6.3.7,5.0 and up
555,Heart mill,DATING,3.3,4631,45M,"100,000+",False,0.0,Mature 17+,Dating,2018-08-04,5.2.14,5.0 and up
556,Once - Quality Matches Every day,DATING,4.4,222888,21M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-17,2.45,4.1 and up
557,Sudy – Meet Elite & Rich Single,DATING,4.1,17268,40M,"500,000+",False,0.0,Mature 17+,Dating,2018-06-25,4.1.2,4.0.3 and up
558,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5164,25M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-24,3.8.75a,4.0.3 and up
559,95Live -SG#1 Live Streaming App,DATING,4.1,4953,15M,"1,000,000+",False,0.0,Teen,Dating,2018-08-01,8.7.2,4.2 and up
560,"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,4195,24M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.6.1,4.4 and up
561,"Blendr - Chat, Flirt & Meet",DATING,4.0,28671,Varies with device,"1,000,000+",False,0.0,Mature 17+,Dating,2018-08-01,Varies with device,Varies with device
562,Find Real Love — YouLove Premium Dating,DATING,4.5,212626,11M,"10,000,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up
563,Mutual - LDS Dating,DATING,3.7,1439,38M,"50,000+",False,0.0,Mature 17+,Dating,2018-07-30,1.1.46,4.2 and up
564,Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,1645,31M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-03,4.5.5,4.1 and up
565,stranger chat - anonymous chat,DATING,3.5,13204,6.1M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-07,2.4.1,4.1 and up
566,Millionaire Match: Rich Singles Dating App,DATING,3.9,853,27M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-30,6.4.6,4.1 and up
567,2RedBeans,DATING,4.0,337,32M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-31,2.8.0,4.3 and up
568,Dating for 50 plus Mature Singles – FINALLY,DATING,4.6,13049,13M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up
569,"SweetRing - Meet, Match, Date",DATING,4.0,51698,63M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-26,3.0.0,4.0.3 and up
570,"BiggerCity: Chat for gay bears, chubs & chasers",DATING,4.1,923,44M,"100,000+",False,0.0,Mature 17+,Dating,2018-08-02,3.4.1.1,4.1 and up
571,"Moco+ - Chat, Meet People",DATING,4.2,1546,Varies with device,"10,000+",False,4.0,Mature 17+,Dating,2018-06-19,2.6.139,4.1 and up
572,SilverSingles: The 50+ Dating App,DATING,3.3,149,16M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.8.5,4.0.3 and up
573,Herpes Positive Singles Dating,DATING,4.4,198,28M,"10,000+",False,0.0,Mature 17+,Dating,2018-05-18,5.5.7,4.1 and up
574,"Chat Rooms, Avatars, Date - Galaxy",DATING,4.3,135420,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-07-07,Varies with device,Varies with device
575,"FastMeet: Chat, Dating, Love",DATING,4.2,22545,5.9M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,1.31.4,4.0.3 and up
576,Christian Dating For Free App,DATING,3.9,8723,13M,"500,000+",False,0.0,Mature 17+,Dating,2018-06-20,15.8,4.1 and up
577,Glam - Premium Dating App,DATING,4.3,23170,9.0M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.5.4.0,4.1 and up
578,"iDates - Chats, Flirts, Dating, Love & Relations",DATING,3.4,13890,20M,"500,000+",False,0.0,Mature 17+,Dating,2018-06-19,4.9.2 (Oasis),4.2 and up
579,"Meet24 - Love, Chat, Singles",DATING,4.2,57083,7.9M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,1.31.3,4.0.3 and up
580,Black White Interracial Dating - Interracial Match,DATING,4.1,537,28M,"100,000+",False,0.0,Mature 17+,Dating,2018-03-29,2.0.0,4.1 and up
581,JustDating,DATING,4.0,13440,49M,"500,000+",False,0.0,Mature 17+,Dating,2018-08-03,3.10.5,4.0.3 and up
582,Interracial Match Dating App,DATING,3.6,143,27M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-23,2.2.7,4.1 and up
583,Russian Dating & Chat for Russian speaking RusDate,DATING,4.2,1059,18M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-26,1.17,4.2 and up
584,Sky People (SPI): A secure blind date through authentication by Seoul National University,DATING,3.5,894,14M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-17,3.1.3,4.1 and up
585,Sweet mi - unlimited hunnam hunting blind date,DATING,4.0,6191,27M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-12,0.0.73,4.1 and up
586,Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,2212,41M,"100,000+",False,0.0,Mature 17+,Dating,2018-06-20,2.0.5,4.0.3 and up
587,Mingle - Online Dating App to Chat & Meet People,DATING,4.1,15081,38M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-26,4.7.6,4.1 and up
588,Adult Dirty Emojis,DATING,2.8,80,5.5M,"10,000+",False,0.0,Teen,Dating,2017-11-06,1.0,4.0.3 and up
589,BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218,27M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-23,5.2.9,4.1 and up
590,"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35205,7.2M,"1,000,000+",False,0.0,Everyone,Dating,2018-05-21,2.9.6,4.0 and up
591,Hitwe - meet people and chat,DATING,4.2,243950,21M,"10,000,000+",False,0.0,Mature 17+,Dating,2018-05-10,4.3.2,4.1 and up
592,A hundred,DATING,4.1,236,8.8M,"10,000+",False,0.0,Mature 17+,Dating,2018-03-29,3.9.2,4.0.3 and up
593,JustSayHi- Dating App. Chat & Meet Singles Nearby,DATING,4.2,5152,38M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-26,3.6.3,4.1 and up
594,FERZU - Furries Social Network,DATING,3.9,1576,Varies with device,"10,000+",False,0.0,Mature 17+,Dating,2018-02-16,4.4.1,4.1 and up
595,WannaMeet – Dating & Chat App,DATING,4.1,6701,11M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-06-29,5.16.2,4.0.3 and up
596,"Meet4U - Chat, Love, Singles!",DATING,4.2,40039,6.5M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,1.31.3,4.0.3 and up
597,Luxy Pro- Elite Dating Single,DATING,3.9,742,26M,"50,000+",False,0.0,Mature 17+,Dating,2018-04-07,5.3.3.13289,4.0.3 and up
598,Dating Network,DATING,4.0,187,19M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-26,1.17,4.2 and up
599,"Chatting - Free chat, random chat, boyfriend, girlfriend",DATING,4.2,2506,6.1M,"500,000+",False,0.0,Mature 17+,Dating,2017-06-15,3.0.0,4.0 and up
600,"iPair-Meet, Chat, Dating",DATING,4.5,182986,77M,"5,000,000+",False,0.0,Mature 17+,Dating,2018-08-02,5.0.8,4.1 and up
601,"Meet, chat & date. Free dating app - Chocolate app",DATING,3.9,8661,9.5M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-04-03,0.1.11,4.0 and up
602,Transenger – Ts Dating and Chat for Free,DATING,3.6,8,14M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-29,1.4.0,4.4 and up
603,O-Star,DATING,4.4,59,38M,"5,000+",False,0.0,Everyone,Dating,2018-07-19,1.0.1,4.3 and up
604,Free Cam Girls - Live Webcam,DATING,3.5,35,16M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-16,2.4,4.0.3 and up
605,Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4M,500+,False,0.0,Everyone,Dating,2018-07-16,2.5,4.0.3 and up
606,Live Girls Talk - Free Video Chat,DATING,4.8,125,4.7M,"5,000+",False,0.0,Mature 17+,Dating,2018-07-08,8.2,4.0.3 and up
607,Live Talk - Free Text and Video Chat,DATING,4.6,185,5.0M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-16,8.2,4.0.3 and up
608,Chat Kids - Chat Room For Kids,DATING,4.7,6,4.9M,100+,False,0.0,Mature 17+,Dating,2018-07-24,1.0,4.0.3 and up
609,Girls Live Chat - Free Text & Video Chat,DATING,4.8,110,4.9M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-09,8.2,4.0.3 and up
610,Random Video Chat,DATING,,3,16M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-15,4.20,4.0.3 and up
611,MouseMingle,DATING,2.7,3,3.9M,100+,False,0.0,Mature 17+,Dating,2018-07-17,1.0.0,4.4 and up
612,American Girls Mobile Numbers,DATING,5.0,5,4.4M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-17,3.0,4.0.3 and up
613,Random Video Chat App With Strangers,DATING,,3,4.8M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-17,1.,4.0 and up
614,FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,DATING,4.8,84,4.5M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-06,8.2,4.0.3 and up
615,Awake Dating,DATING,5.0,2,70M,100+,False,0.0,Mature 17+,Dating,2018-07-24,2.2.9,4.4 and up
616,Live Chat - Free Video Chat Rooms,DATING,4.8,20,4.9M,500+,False,0.0,Mature 17+,Dating,2018-07-15,8.2,4.0.3 and up
617,Meet With Strangers: Video Chat & Dating,DATING,,2,3.7M,500+,False,0.0,Mature 17+,Dating,2018-07-16,1.,4.0 and up
618,FREE LIVE TALK,DATING,4.9,776,4.9M,"5,000+",False,0.0,Mature 17+,Dating,2018-07-14,8.2,4.0.3 and up
619,Random Chat App with Strangers,DATING,3.0,2,16M,100+,False,0.0,Mature 17+,Dating,2018-07-17,2.5,4.0.3 and up
620,Ost. Zombies Cast - New Music and Lyrics,DATING,,1,4.6M,100+,False,0.0,Teen,Dating,2018-07-20,1.0,4.0.3 and up
621,Dating White Girls,DATING,,0,3.6M,50+,False,0.0,Mature 17+,Dating,2018-07-20,1.0,4.0 and up
622,Live Chat - Free Video Talk,DATING,4.7,14,21M,"5,000+",False,0.0,Mature 17+,Dating,2018-08-03,1.3,4.1 and up
623,Geeks Dating,DATING,,0,13M,50+,False,0.0,Mature 17+,Dating,2018-07-10,1.0,4.1 and up
624,Live chat - free video chat,DATING,,1,8.7M,500+,False,0.0,Mature 17+,Dating,2018-07-23,3.52,4.0.3 and up
625,House party - live chat,DATING,1.0,1,9.2M,10+,False,0.0,Mature 17+,Dating,2018-07-31,3.52,4.0.3 and up
626,Fishing Brain & Boating Maps Marine,DATING,,3,6.9M,500+,False,0.0,Everyone,Dating,2018-07-23,1.0,4.0.3 and up
627,CAM5678 Video Chat,DATING,,0,39M,500+,False,0.0,Mature 17+,Dating,2018-07-13,5.5.8,4.0.3 and up
628,Video chat live advices,DATING,,0,8.0M,100+,False,0.0,Everyone,Dating,2018-07-10,1.0,3.0 and up
629,chat live chat,DATING,,24,3.9M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-26,1.0,4.0 and up
630,Pet Lovers Dating,DATING,,0,14M,10+,False,0.0,Mature 17+,Dating,2018-07-09,1.0,4.1 and up
631,Friend Find: free chat + flirt dating app,DATING,,23,11M,100+,False,0.0,Mature 17+,Dating,2018-07-31,1.0,4.4 and up
632,Latin Dating,DATING,,0,13M,10+,False,0.0,Mature 17+,Dating,2018-07-09,1.0,4.1 and up
633,Spine- The dating app,DATING,5.0,5,9.3M,500+,False,0.0,Teen,Dating,2018-07-14,4.0,4.0.3 and up
634,Online Chat Girls Meet,DATING,4.7,18,5.0M,500+,False,0.0,Mature 17+,Dating,2018-07-25,8.2,4.0.3 and up
635,Wifi Mingle,DATING,,0,10.0M,10+,False,0.0,Everyone,Dating,2018-07-27,1.3,4.4 and up
636,Girls Live Talk - Free Text and Video Chat,DATING,5.0,6,5.0M,100+,False,0.0,Mature 17+,Dating,2018-08-01,8.2,4.0.3 and up
637,Soy Luna - Top Music And Lyrics,DATING,,1,5.0M,100+,False,0.0,Teen,Dating,2018-07-24,1.0,4.0.3 and up
638,When Will You Get Married,DATING,,2,3.6M,10+,False,0.0,Everyone,Dating,2018-07-14,1.0,4.0.3 and up
639,HOW TO ASK A GIRL OUT,DATING,,0,19M,10+,False,0.0,Everyone,Dating,2018-07-16,1.0,4.0.3 and up
640,Online Girls Chat Group,DATING,5.0,5,5.0M,100+,False,0.0,Mature 17+,Dating,2018-08-02,8.2,4.0.3 and up
641,The DJ - Match with People,DATING,,0,9.8M,50+,False,0.0,Mature 17+,Dating,2018-08-02,1.2,4.1 and up
642,Toronto Dating,DATING,,0,14M,100+,False,0.0,Mature 17+,Dating,2018-07-12,1.0,4.1 and up
643,i miss you quotes and photos,DATING,,0,5.0M,100+,False,0.0,Everyone,Dating,2018-07-22,1.0.7,4.0 and up
644,JoJo Siwa Top Hits Music,DATING,,0,4.9M,10+,False,0.0,Teen,Dating,2018-07-26,1.0,4.0.3 and up
645,UK Girls Mobile Numbers,DATING,3.0,1,5.5M,500+,False,0.0,Mature 17+,Dating,2018-07-19,1.0,4.0.3 and up
646,chat saudi arabia,DATING,4.1,11,11M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-14,1.1,4.0 and up
647,Chat Click - Dating Search,DATING,,4,3.8M,500+,False,0.0,Mature 17+,Dating,2018-07-11,1.0,3.0 and up
648,Iraq love chat,DATING,,14,5.0M,50+,False,0.0,Teen,Dating,2018-08-03,8.2,4.0.3 and up
649,Healthy Relationships Guide,DATING,,0,8.2M,1+,False,0.0,Everyone,Dating,2018-07-31,2.0,4.0.3 and up
650,following,DATING,,1,21M,10+,False,0.0,Mature 17+,Dating,2018-07-24,1.0.3,4.2 and up
651,Gods by Night,DATING,,104,12M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-22,3.5.4.2.3,4.1 and up
652,PlusOne,DATING,,0,10M,1+,False,0.0,Mature 17+,Dating,2018-07-17,1.1.1,4.2 and up
653,Love Calendar - Couple Sharing Calendar & CoupleDay,DATING,,14,3.3M,50+,False,0.0,Everyone,Dating,2018-07-30,1.6,4.1 and up
654,Speeding Joyride & Car Meet App,DATING,5.0,3,25M,100+,False,0.0,Mature 17+,Dating,2018-07-20,1.2.9,4.1 and up
655,LOBSTR - go on a lunch date,DATING,3.7,101,15M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-24,2,4.1 and up
656,Titanic App - Feminist Dating Application,DATING,4.5,120,10M,500+,False,0.0,Mature 17+,Dating,2018-08-04,1.5-beta,5.0 and up
657,French Chat Room,DATING,4.2,24,4.9M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-11,1.0,4.0.3 and up
658,Soul Mate,DATING,,0,4.4M,10+,False,0.0,Mature 17+,Dating,2018-07-19,4.5.0,4.0.3 and up
659,Diamond Engagement Rings,DATING,,0,3.5M,5+,False,0.0,Everyone,Dating,2018-07-12,6.1,4.0 and up
660,Dating Tips For Men,DATING,,0,7.8M,10+,False,0.0,Everyone,Dating,2018-07-09,3.0,4.0.3 and up
661,Halalguur,DATING,4.3,6,9.0M,100+,False,0.0,Mature 17+,Dating,2018-07-26,3.7,4.0.3 and up
662,95Live -SG#1 Live Streaming App,DATING,4.1,4954,15M,"1,000,000+",False,0.0,Teen,Dating,2018-08-01,8.7.2,4.2 and up
663,Just She - Top Lesbian Dating,DATING,1.9,954,19M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-18,6.3.7,5.0 and up
664,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2560,56M,"100,000+",False,0.0,Mature 17+,Dating,2018-08-01,2.5.2,4.1 and up
665,O-Star,DATING,4.4,59,38M,"5,000+",False,0.0,Everyone,Dating,2018-07-19,1.0.1,4.3 and up
666,Random Video Chat,DATING,,3,16M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-15,4.20,4.0.3 and up
667,Black People Meet Singles Date,DATING,3.9,10212,5.0M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up
668,Howlr,DATING,3.9,105,27M,"5,000+",False,0.0,Mature 17+,Dating,2018-06-19,1.0.4,4.4 and up
669,Find Lover,DATING,,21,4.7M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-27,1.0.2,4.0.3 and up
670,Free Dating & Flirt Chat - Choice of Love,DATING,4.0,42197,Varies with device,"5,000,000+",False,0.0,Mature 17+,Dating,2018-07-24,Varies with device,Varies with device
671,Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4M,500+,False,0.0,Everyone,Dating,2018-07-16,2.5,4.0.3 and up
672,Chat Kids - Chat Room For Kids,DATING,4.7,6,4.9M,100+,False,0.0,Mature 17+,Dating,2018-07-24,1.0,4.0.3 and up
673,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5168,25M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-24,3.8.75a,4.0.3 and up
674,BBW Dating & Plus Size Chat,DATING,4.4,12633,29M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,3.5.0.1,4.1 and up
675,"2Date Dating App, Love and matching",DATING,4.4,41605,8.1M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-26,4.813,4.0.3 and up
676,Transenger – Ts Dating and Chat for Free,DATING,3.6,8,14M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-29,1.4.0,4.4 and up
677,BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218,27M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-23,5.2.9,4.1 and up
678,MouseMingle,DATING,2.7,3,3.9M,100+,False,0.0,Mature 17+,Dating,2018-07-17,1.0.0,4.4 and up
679,FlirtChat - ♥Free Dating/Flirting App♥,DATING,4.3,2433,13M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-26,12.0.4,4.1 and up
680,Live Talk - Free Text and Video Chat,DATING,4.6,185,5.0M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-16,8.2,4.0.3 and up
681,Adult Dirty Emojis,DATING,2.8,80,5.5M,"10,000+",False,0.0,Teen,Dating,2017-11-06,1.0,4.0.3 and up
682,Free Cam Girls - Live Webcam,DATING,3.5,35,16M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-16,2.4,4.0.3 and up
683,Random Video Chat App With Strangers,DATING,,3,4.8M,"1,000+",False,0.0,Mature 17+,Dating,2018-07-17,1.,4.0 and up
684,Teenage Chat & Dating,DATING,3.4,5,14M,500+,False,0.0,Mature 17+,Dating,2018-07-09,1.2,4.1 and up
685,Live Girls Talk - Free Video Chat,DATING,4.8,125,4.7M,"5,000+",False,0.0,Mature 17+,Dating,2018-07-08,8.2,4.0.3 and up
686,Girls Online Talk - Free Text and Video Chat,DATING,4.7,791,3.7M,"10,000+",False,0.0,Mature 17+,Dating,2018-05-15,8.2,4.0.3 and up
687,Girls Live Chat - Free Text & Video Chat,DATING,4.8,110,4.9M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-09,8.2,4.0.3 and up
688,Online Girls Chat,DATING,4.8,5323,3.5M,"50,000+",False,0.0,Mature 17+,Dating,2018-04-21,8.2,4.0.3 and up
689,LIVE VIDEO TALK,DATING,4.7,478,4.5M,"10,000+",False,0.0,Mature 17+,Dating,2018-06-28,8.2,4.0.3 and up
690,Free Dating App - Meet Local Singles - Flirt Chat,DATING,4.1,825,Varies with device,"100,000+",False,0.0,Mature 17+,Dating,2017-12-28,1.0.5,4.0 and up
691,SkyLove – Dating and chat,DATING,3.5,69,36M,"5,000+",False,0.0,Mature 17+,Dating,2018-08-04,1.0.82,4.4 and up
692,Free Live Talk-Video Call,DATING,4.7,158,4.5M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-05,8.2,4.0.3 and up
693,FindLoving,DATING,3.8,24,19M,"1,000+",False,0.0,Mature 17+,Dating,2018-08-02,1.0.5,4.0 and up
694,Sugar Daddies Dating App,DATING,2.9,53,14M,"10,000+",False,0.0,Mature 17+,Dating,2018-07-10,4.1,4.1 and up
695,"iPair-Meet, Chat, Dating",DATING,4.5,182986,77M,"5,000,000+",False,0.0,Mature 17+,Dating,2018-08-02,5.0.8,4.1 and up
696,Free Dating Hook Up Messenger,DATING,3.3,1157,21M,"100,000+",False,0.0,Mature 17+,Dating,2017-01-27,5.0.1,4.2 and up
697,"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97699,7.9M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-10,1.230,4.0.3 and up
698,"Chat Mexico: meet people, flirt and friendship",DATING,,8,9.3M,"5,000+",False,0.0,Mature 17+,Dating,2018-07-02,3.7,4.0.3 and up
699,Duolingo: Learn Languages Free,EDUCATION,4.7,6289924,Varies with device,"100,000,000+",False,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
700,TED,EDUCATION,4.6,181893,18M,"10,000,000+",False,0.0,Everyone 10+,Education,2018-07-27,3.2.5,4.1 and up
701,English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18M,"100,000+",False,0.0,Everyone,Education,2017-12-29,3.1,4.0 and up
702,Khan Academy,EDUCATION,4.6,85375,21M,"5,000,000+",False,0.0,Everyone,Education,2018-07-27,5.0.0,4.1 and up
703,Learn English with Wlingua,EDUCATION,4.7,314299,3.3M,"10,000,000+",False,0.0,Everyone,Education,2018-05-02,1.94.9,4.0 and up
704,Ai La Trieu Phu - ALTP Free,EDUCATION,,776,24M,"100,000+",False,0.0,Everyone,Education,2018-07-23,1.5,4.0 and up
705,Princess Coloring Book,EDUCATION,4.5,9770,39M,"5,000,000+",False,0.0,Everyone,Education;Creativity,2018-02-25,1.2.8,4.0 and up
706,Learn Spanish - Español,EDUCATION,4.7,32346,3.2M,"1,000,000+",False,0.0,Everyone,Education,2017-12-18,1.3.8,4.0 and up
707,English Grammar Test,EDUCATION,4.8,4075,5.1M,"500,000+",False,0.0,Everyone,Education,2018-06-22,2.1.8,4.0.3 and up
708,Speed Reading,EDUCATION,4.6,10611,11M,"500,000+",False,0.0,Everyone,Education,2018-05-27,2.3.7,4.0 and up
709,English for beginners,EDUCATION,4.6,9321,27M,"1,000,000+",False,0.0,Everyone,Education,2018-07-18,2.9.0,4.0 and up
710,Flame - درب عقلك يوميا,EDUCATION,4.6,56065,37M,"1,000,000+",False,0.0,Everyone,Education,2018-07-26,3.3,4.1 and up
711,Mermaids,EDUCATION,4.2,14286,Varies with device,"5,000,000+",False,0.0,Everyone,Education;Creativity,2018-04-26,Varies with device,4.1 and up
712,"Learn Japanese, Korean, Chinese Offline & Free",EDUCATION,4.9,133136,26M,"1,000,000+",False,0.0,Everyone,Education;Education,2018-07-20,2.16.11.10,4.2 and up
