,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
1496,Houzz Interior Design Ideas,HOUSE_AND_HOME,4.6,353800,Varies with device,"10,000,000+",False,0.0,Everyone,House & Home,2018-08-01,Varies with device,Varies with device
1497,Living Room Decorating Ideas,HOUSE_AND_HOME,4.0,4465,5.8M,"1,000,000+",False,0.0,Everyone,House & Home,2015-03-06,1.7,3.0 and up
1498,Bathroom Decorating Ideas,HOUSE_AND_HOME,4.1,2427,5.3M,"500,000+",False,0.0,Everyone,House & Home,2015-03-12,1.4,3.0 and up
1499,Wall Decorating Ideas,HOUSE_AND_HOME,3.9,6631,5.5M,"1,000,000+",False,0.0,Everyone,House & Home,2015-03-11,1.5,3.0 and up
1500,Zumper - Apartment Rental Finder,HOUSE_AND_HOME,4.4,11200,25M,"1,000,000+",False,0.0,Everyone,House & Home,2018-07-16,4.5.15,5.0 and up
1501,RadPad: Apartment Finder App,HOUSE_AND_HOME,4.4,6896,35M,"500,000+",False,0.0,Everyone,House & Home,2017-08-30,1.7.3,4.1 and up
1502,Mortgage by Zillow: Calculator & Rates,HOUSE_AND_HOME,4.3,4435,7.9M,"500,000+",False,0.0,Everyone,House & Home,2016-03-02,2.6.0.287,4.0 and up
1503,Redfin Real Estate,HOUSE_AND_HOME,4.6,36857,19M,"1,000,000+",False,0.0,Everyone,House & Home,2018-07-25,220.0,5.0 and up
1504,"Apartment List: Housing, Apt, and Property Rentals",HOUSE_AND_HOME,4.5,8481,7.5M,"1,000,000+",False,0.0,Everyone,House & Home,2018-08-03,2.1.0,5.0 and up
1505,Realtor.com Real Estate: Homes for Sale and Rent,HOUSE_AND_HOME,4.5,162243,12M,"10,000,000+",False,0.0,Everyone,House & Home,2018-07-26,8.18,4.0.3 and up
1506,Trulia Real Estate & Rentals,HOUSE_AND_HOME,4.5,175293,Varies with device,"10,000,000+",False,0.0,Everyone,House & Home,2018-07-24,Varies with device,Varies with device
1507,Zillow: Find Houses for Sale & Apartments for Rent,HOUSE_AND_HOME,4.5,417907,34M,"10,000,000+",False,0.0,Everyone,House & Home,2018-08-01,9.8.1.7425,4.4 and up
1508,Homesnap Real Estate & Rentals,HOUSE_AND_HOME,4.3,3834,30M,"500,000+",False,0.0,Everyone,House & Home,2018-07-31,5.20.38,4.2 and up
1509,Apartments & Rentals - Zillow,HOUSE_AND_HOME,4.2,27387,Varies with device,"1,000,000+",False,0.0,Everyone,House & Home,2018-06-21,Varies with device,Varies with device
1510,Trulia Rent Apartments & Homes,HOUSE_AND_HOME,4.4,71421,Varies with device,"5,000,000+",False,0.0,Everyone,House & Home,2018-07-24,Varies with device,Varies with device
1511,Apartments.com Rental Search,HOUSE_AND_HOME,4.3,22584,16M,"1,000,000+",False,0.0,Everyone,House & Home,2018-07-16,4.7.13,4.4 and up
1512,Houzz Interior Design Ideas,HOUSE_AND_HOME,4.6,353813,Varies with device,"10,000,000+",False,0.0,Everyone,House & Home,2018-08-01,Varies with device,Varies with device
1513,Trulia Mortgage Calculators,HOUSE_AND_HOME,4.1,81,16M,"50,000+",False,0.0,Everyone,House & Home,2018-02-16,2.1.0,4.4 and up
1514,Public Digital Library,LIBRARIES_AND_DEMO,3.9,2087,Varies with device,"50,000+",False,0.0,Everyone,Libraries & Demo,2018-07-30,Varies with device,Varies with device
1515,Quotes,LIBRARIES_AND_DEMO,4.4,58,15M,"10,000+",False,0.0,Everyone,Libraries & Demo,2018-07-06,1.0,4.0.3 and up
1516,Best New Ringtones 2018 Free 🔥 For Android™,LIBRARIES_AND_DEMO,4.6,3014,21M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-06-27,1.1,5.0 and up
1517,Lamp detector,LIBRARIES_AND_DEMO,,5,1.8M,"1,000+",False,0.0,Everyone,Libraries & Demo,2018-04-23,4.4.2,2.3.3 and up
1518,SUDOKU,LIBRARIES_AND_DEMO,4.1,923,4.3M,"100,000+",False,0.0,Everyone,Libraries & Demo,2015-10-15,3.1,2.3 and up
1519,General culture,LIBRARIES_AND_DEMO,,26,10M,"10,000+",False,0.0,Everyone,Libraries & Demo,2018-02-20,1.2,4.0 and up
1520,Luffs,LIBRARIES_AND_DEMO,,487,3.7M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-01-16,1.0,4.0.3 and up
1521,Aviary Effects: Classic,LIBRARIES_AND_DEMO,3.8,67007,232k,"5,000,000+",False,0.0,Everyone,Libraries & Demo,2013-03-06,1.2.0,2.2 and up
1522,Chakra Cleansing,LIBRARIES_AND_DEMO,4.6,539,99M,"50,000+",False,0.0,Everyone,Libraries & Demo,2018-08-02,7.0,4.0.3 and up
1523,Aviary Stickers: Free Pack,LIBRARIES_AND_DEMO,3.5,126862,624k,"10,000,000+",False,0.0,Everyone,Libraries & Demo,2012-01-17,1.0,2.2 and up
1524,Call Recorder,LIBRARIES_AND_DEMO,4.7,48,6.9M,"1,000+",False,0.0,Everyone,Libraries & Demo,2018-05-25,1.7.2.10,4.0 and up
1525,Pink Water Sakura Keyboard Theme,LIBRARIES_AND_DEMO,4.3,1465,7.0M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-07-09,6.7.5,4.0.3 and up
1526,auto Call Recorder 2018,LIBRARIES_AND_DEMO,4.5,929,7.0M,"50,000+",False,0.0,Everyone,Libraries & Demo,2018-02-16,1.02.2018.11,4.0 and up
1527,converter video to mp3,LIBRARIES_AND_DEMO,4.4,783,6.4M,"100,000+",False,0.0,Everyone,Libraries & Demo,2017-06-10,1.6,2.2 and up
1528,eBiblio,LIBRARIES_AND_DEMO,3.4,2907,Varies with device,"50,000+",False,0.0,Everyone,Libraries & Demo,2018-06-22,Varies with device,Varies with device
1529,chicken song,LIBRARIES_AND_DEMO,4.3,434,16M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-06-06,6.0.0,2.3 and up
1530,Words (188 Category),LIBRARIES_AND_DEMO,,54,5.9M,"10,000+",False,0.0,Everyone,Libraries & Demo,2018-07-04,1.0,4.0.3 and up
1531,Binaural Beats Meditation,LIBRARIES_AND_DEMO,4.3,411,95M,"50,000+",False,0.0,Everyone,Libraries & Demo,2018-06-08,5.0,4.0.3 and up
1532,Essential Resources,LIBRARIES_AND_DEMO,4.6,237,8.5k,"50,000+",False,0.0,Everyone,Libraries & Demo,2017-09-27,1.02,7.1 and up
1533,MOMOLAND BBoom BBoom,LIBRARIES_AND_DEMO,4.6,2580,20M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-03-08,2.0,2.3 and up
1534,Cold Spirits,LIBRARIES_AND_DEMO,,363,2.5M,"100,000+",False,0.0,Everyone,Libraries & Demo,2017-01-02,1.2,2.3 and up
1535,Cardboard,LIBRARIES_AND_DEMO,4.2,130272,50M,"10,000,000+",False,0.0,Everyone,Libraries & Demo,2016-03-14,1.8,4.1 and up
1536,How to sew & make the easiest pattern,LIBRARIES_AND_DEMO,,110,10M,"10,000+",False,0.0,Everyone,Libraries & Demo,2017-11-05,1.0,4.0 and up
1537,I will return his eggs,LIBRARIES_AND_DEMO,,91,18M,"100,000+",False,0.0,Everyone,Libraries & Demo,2017-11-16,6.0,2.3 and up
1538,Bird Sounds & Bird Ringtones for Free 2018,LIBRARIES_AND_DEMO,4.6,130,12M,"10,000+",False,0.0,Everyone,Libraries & Demo,2018-02-23,1.0,4.0.3 and up
1539,Benefits of olive oil with garlic,LIBRARIES_AND_DEMO,,25,2.5M,"10,000+",False,0.0,Everyone,Libraries & Demo,2018-06-23,1.0,4.0.3 and up
1540,Sad hair without net,LIBRARIES_AND_DEMO,,20,2.1M,"5,000+",False,0.0,Everyone,Libraries & Demo,2018-03-26,1.0,2.3 and up
1541,Top Popular Ringtones 2018 Free 🔥,LIBRARIES_AND_DEMO,4.4,7396,22M,"500,000+",False,0.0,Everyone,Libraries & Demo,2018-07-06,5.28,4.0.3 and up
1542,Wifi Connect Library,LIBRARIES_AND_DEMO,3.9,58055,41k,"5,000,000+",False,0.0,Everyone,Libraries & Demo,2016-11-07,2.0.3,1.5 and up
1543,Super Funny Ringtones 2018 🔔,LIBRARIES_AND_DEMO,4.5,1703,22M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-03-01,3.1,4.0.3 and up
1544,Apk Installer,LIBRARIES_AND_DEMO,3.8,7750,292k,"1,000,000+",False,0.0,Everyone,Libraries & Demo,2011-06-29,1.0,1.6 and up
1545,SAMSUNG RETAILMODE 2018,LIBRARIES_AND_DEMO,4.3,6,5.5M,"10,000+",False,0.0,Everyone,Libraries & Demo,2018-08-03,8.0.20180212,4.2 and up
1546,OpenCV Manager,LIBRARIES_AND_DEMO,3.7,12657,Varies with device,"1,000,000+",False,0.0,Everyone,Libraries & Demo,2015-09-21,3.00,Varies with device
1547,Eternal life,LIBRARIES_AND_DEMO,5.0,26,2.5M,"1,000+",False,0.0,Everyone,Libraries & Demo,2018-05-24,1.0,1.6 and up
1548,V380s,LIBRARIES_AND_DEMO,3.2,1919,8.1M,"500,000+",False,0.0,Everyone,Libraries & Demo,2018-07-11,5.9.1,4.1 and up
1549,Cool Popular Ringtones 2018 🔥,LIBRARIES_AND_DEMO,4.5,60170,28M,"1,000,000+",False,0.0,Everyone,Libraries & Demo,2018-07-13,2.4,5.0 and up
1550,Blackpink as if it's your last,LIBRARIES_AND_DEMO,4.7,831,24M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-02-20,8.0,2.3 and up
1551,Wifi Test,LIBRARIES_AND_DEMO,4.0,8671,3.1M,"1,000,000+",False,0.0,Everyone,Libraries & Demo,2018-07-03,3.6,4.0 and up
1552,Patience Words,LIBRARIES_AND_DEMO,,31,3.4M,"10,000+",False,0.0,Everyone,Libraries & Demo,2017-12-14,1.0,4.0.3 and up
1554,Ayyush wih wih new without Net,LIBRARIES_AND_DEMO,3.8,912,13M,"500,000+",False,0.0,Everyone,Libraries & Demo,2018-01-09,2.0.0,2.3 and up
1555,Girls Nancy Ajram Without Net,LIBRARIES_AND_DEMO,4.7,2639,19M,"500,000+",False,0.0,Everyone,Libraries & Demo,2017-12-11,6.0,2.3 and up
1556,R M Lock Screen,LIBRARIES_AND_DEMO,4.5,399,9.5M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-05-22,1.1,4.0.3 and up
1557,Mama Lala 's song,LIBRARIES_AND_DEMO,,102,21M,"50,000+",False,0.0,Everyone,Libraries & Demo,2018-07-01,6.0.0,2.3 and up
1558,Barcode Scanner,LIBRARIES_AND_DEMO,4.2,3945,9.4M,"500,000+",False,0.0,Everyone,Libraries & Demo,2018-01-09,4.2.2,3.2 and up
1559,Young Speeches,LIBRARIES_AND_DEMO,,2221,2.4M,"500,000+",False,0.0,Everyone,Libraries & Demo,2017-01-08,1.1,2.3 and up
1560,New Ringtones 2018,LIBRARIES_AND_DEMO,4.1,3781,36M,"1,000,000+",False,0.0,Everyone,Libraries & Demo,2018-04-15,1.8,4.0 and up
1561,EyeCloud,LIBRARIES_AND_DEMO,3.1,1267,55M,"100,000+",False,0.0,Everyone,Libraries & Demo,2018-08-02,5.1.2,4.4 and up
1562,Dollhouse Decorating Games,LIFESTYLE,4.1,18968,32M,"5,000,000+",False,0.0,Teen,Lifestyle,2018-04-26,5.1,4.1 and up
1563,metroZONE,LIFESTYLE,4.1,47497,34M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-06-08,5.3.0.54.7,5.0 and up
1564,Easy Hair Style Design,LIFESTYLE,4.3,601,5.1M,"100,000+",False,0.0,Everyone,Lifestyle,2017-12-20,1.0,2.3 and up
1565,Talking Babsy Baby: Baby Games,LIFESTYLE,4.0,140995,100M,"10,000,000+",False,0.0,Everyone,Lifestyle;Pretend Play,2018-07-16,9.0,4.0 and up
1566,"Black Wallpaper, AMOLED, Dark Background: Darkify",LIFESTYLE,4.6,51357,80M,"5,000,000+",False,0.0,Everyone,Lifestyle,2018-07-31,8.0,4.0 and up
1567,Girly Wallpapers Backgrounds,LIFESTYLE,4.4,13565,3.3M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-08-05,2.5,4.0 and up
1568,Chart - Myanmar Keyboard,LIFESTYLE,4.4,39364,28M,"5,000,000+",False,0.0,Everyone,Lifestyle,2018-07-17,10.19,4.0.3 and up
1569,Easy Makeup Tutorials,LIFESTYLE,4.3,7287,5.0M,"1,000,000+",False,0.0,Everyone,Lifestyle,2016-11-03,1.0,2.3 and up
1570,Horoscopes – Daily Zodiac Horoscope and Astrology,LIFESTYLE,4.6,161143,11M,"10,000,000+",False,0.0,Everyone 10+,Lifestyle,2018-06-25,5.2.4(881),4.0.3 and up
1571,Entel,LIFESTYLE,3.2,16168,55M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-07-26,2.2.9,4.0.3 and up
1572,ZenUI Safeguard,LIFESTYLE,4.5,100,7.1M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-05-09,1.0.0.21_180410,7.0 - 7.1.1
1573,Live 4D Results ! (MY & SG),LIFESTYLE,4.6,116079,3.2M,"5,000,000+",False,0.0,Everyone,Lifestyle,2018-05-20,5.8,2.3 and up
1574,Diary with lock,LIFESTYLE,4.6,815893,4.4M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-06-30,4.90,4.1 and up
1575,FOSSIL Q: DESIGN YOUR DIAL,LIFESTYLE,4.3,985,16M,"500,000+",False,0.0,Everyone,Lifestyle,2018-05-31,3.7,7.0 and up
1576,Telstra,LIFESTYLE,3.0,4260,6.3M,"5,000,000+",False,0.0,Everyone,Lifestyle,2017-08-08,6.1,2.3.3 and up
1577,Family Locator - GPS Tracker,LIFESTYLE,4.4,726074,45M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-08-02,16.7.1,4.4 and up
1578,Van Nien 2018 - Lich Van su & Lich Am,LIFESTYLE,4.4,3829,23M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-01,3.9.3,4.1 and up
1579,Safeway,LIFESTYLE,4.3,33572,37M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-08-02,6.2.0,4.4 and up
1580,HTC Speak,LIFESTYLE,3.5,6145,13M,"10,000,000+",False,0.0,Everyone,Lifestyle,2016-06-30,8.00.775375,5.0 and up
1581,Kawaii Easy Drawing : How to draw Step by Step,LIFESTYLE,4.3,34327,8.1M,"5,000,000+",False,0.0,Everyone,Lifestyle,2018-07-17,2.5.1,4.0 and up
1582,Tattoodo - Find your next tattoo,LIFESTYLE,4.5,7457,13M,"1,000,000+",False,0.0,Teen,Lifestyle,2018-08-03,2.4.12-r244,4.1 and up
1583,H&M,LIFESTYLE,3.7,41941,14M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-30,9.6.3,4.4 and up
1584,Samsung+,LIFESTYLE,4.5,82145,30M,"50,000,000+",False,0.0,Everyone,Lifestyle,2018-07-05,10.19.0.0,4.4 and up
1585,Anime Avatar Creator: Make Your Own Avatar,LIFESTYLE,4.2,10944,36M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-15,2.0,4.1 and up
1586,Beautiful Design Birthday Cake,LIFESTYLE,4.3,665,3.0M,"500,000+",False,0.0,Everyone,Lifestyle,2018-08-04,2.0,2.3 and up
1587,Pronunciation and know the name of the caller from his number,LIFESTYLE,4.6,2167,1.4M,"500,000+",False,0.0,Everyone,Lifestyle,2018-01-07,1.0,2.3 and up
1588,Super Slime Simulator - Satisfying Slime App,LIFESTYLE,4.5,53652,39M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-08-05,2.15,5.0 and up
1589,Caf - My Account,LIFESTYLE,3.9,18961,1.8M,"5,000,000+",False,0.0,Everyone,Lifestyle,2015-09-24,1.1.1,2.3 and up
1590,H Pack,LIFESTYLE,4.3,9412,1.7M,"1,000,000+",False,0.0,Everyone,Lifestyle,2016-12-17,1.5.1,4.0.3 and up
1591,Family convenience store FamilyMart,LIFESTYLE,3.3,9663,19M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-07-16,Version:6.97,4.4 and up
1592,သိင်္ Astrology - Min Thein Kha BayDin,LIFESTYLE,4.7,2225,15M,"100,000+",False,0.0,Everyone,Lifestyle,2018-07-26,4.2.1,4.0.3 and up
1593,w UN map,LIFESTYLE,4.2,23164,10.0M,"1,000,000+",False,0.0,Mature 17+,Lifestyle,2018-07-24,2.6,5.0 and up
1594,Official Matsumoto Kiyoshi application,LIFESTYLE,3.2,3031,2.7M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-07-03,1.5.3,4.0 and up
1595,Galaxy Gift,LIFESTYLE,4.4,95557,16M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-23,7.0.8,4.0.3 and up
1596,PASS by KT (formerly KT certified),LIFESTYLE,3.5,7869,21M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-08-01,02.00.06,4.4 and up
1597,Safety stepping stone,LIFESTYLE,3.7,4212,20M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-07-25,3.4.5,2.3 and up
1598,Rate Guide Bill Letter,LIFESTYLE,3.8,17368,14M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-06-27,5.1.3,4.0 and up
1599,US Mission - buy gourmet movie KTV,LIFESTYLE,3.8,6554,76M,"500,000+",False,0.0,Teen,Lifestyle,2018-06-20,9.4.2,4.1 and up
1600,OK cashbag [point of pleasure],LIFESTYLE,3.7,33264,18M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-06-15,6.2.1,4.0 and up
1601,JOANN - Crafts & Coupons,LIFESTYLE,4.6,34782,12M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-22,5.2.2,4.3 and up
1602,MK eCatalog,LIFESTYLE,4.0,6676,6.2M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-02-21,3.0,4.2 and up
1603,Vaniday - Beauty Booking App,LIFESTYLE,3.6,1067,Varies with device,"100,000+",False,0.0,Everyone,Lifestyle,2018-03-20,3.8.15,4.1 and up
1604,Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",False,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up
1605,Mirror,LIFESTYLE,4.1,367505,Varies with device,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-25,Varies with device,Varies with device
1606,StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",False,0.0,Everyone,Lifestyle,2018-07-31,4.35,4.0.3 and up
1607,Wedding Countdown Widget,LIFESTYLE,3.9,7376,19M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-01-11,5.2.2018010801-1,4.1 and up
1608,My Day - Countdown Calendar 🗓️,LIFESTYLE,4.1,49147,13M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-05-07,2.9.5,4.1 and up
1609,justWink Greeting Cards,LIFESTYLE,4.6,69177,15M,"1,000,000+",False,0.0,Teen,Lifestyle,2017-08-02,2.7.3,4.4 and up
1610,Wedding LookBook by The Knot,LIFESTYLE,4.2,3448,13M,"100,000+",False,0.0,Everyone,Lifestyle,2018-07-09,3.9.5,4.0.3 and up
1611,Vaniday - Beauty Booking App,LIFESTYLE,3.6,1067,Varies with device,"100,000+",False,0.0,Everyone,Lifestyle,2018-03-20,3.8.15,4.1 and up
1612,Big Days - Events Countdown,LIFESTYLE,4.6,39724,Varies with device,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-29,Varies with device,Varies with device
1613,"Wedding Planner by WeddingWire - Venues, Checklist",LIFESTYLE,4.2,3788,44M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-07-24,8.5.1,5.0 and up
1614,Been Together (Ad) - D-day,LIFESTYLE,4.4,95736,Varies with device,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-30,Varies with device,Varies with device
1615,WedMeGood - Wedding Planner,LIFESTYLE,4.6,1658,9.7M,"100,000+",False,0.0,Everyone,Lifestyle,2018-07-31,2.0.9,4.4 and up
1616,StyleSeat,LIFESTYLE,4.7,20304,24M,"500,000+",False,0.0,Everyone,Lifestyle,2018-07-31,4.35,4.0.3 and up
1617,DIY Garden Ideas,LIFESTYLE,4.1,3309,13M,"500,000+",False,0.0,Everyone,Lifestyle,2018-08-05,10.0,4.0 and up
1618,Brit + Co,LIFESTYLE,3.9,987,4.5M,"10,000+",False,0.0,Everyone,Lifestyle,2017-08-29,2.0.4,4.0 and up
1619,Creative Ideas - DIY & Craft,LIFESTYLE,4.0,5208,4.5M,"100,000+",False,0.0,Teen,Lifestyle,2017-11-23,1.37,4.0 and up
1620,Homestyler Interior Design & Decorating Ideas,LIFESTYLE,4.1,78298,29M,"5,000,000+",False,0.0,Everyone,Lifestyle,2018-08-02,3.1.2.1,4.1 and up
1621,JOANN - Crafts & Coupons,LIFESTYLE,4.6,34802,12M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-22,5.2.2,4.3 and up
1622,Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",False,0.0,Teen,Lifestyle,2017-06-05,3.2.0,4.1 and up
1623,My Dressing - Fashion closet,LIFESTYLE,4.1,12452,Varies with device,"500,000+",False,0.0,Everyone,Lifestyle,2017-01-26,Varies with device,Varies with device
1624,Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",False,0.0,Everyone,Lifestyle,2014-04-30,1.6.2,2.2 and up
1625,Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",False,0.0,Everyone,Lifestyle,2017-06-18,1.8,2.3 and up
1626,Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",False,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up
1627,Zara,LIFESTYLE,4.3,95904,33M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-30,4.1.0,4.1 and up
1628,Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12M,"500,000+",False,0.0,Teen,Lifestyle,2017-06-05,3.2.0,4.1 and up
1629,My Dressing - Fashion closet,LIFESTYLE,4.1,12452,Varies with device,"500,000+",False,0.0,Everyone,Lifestyle,2017-01-26,Varies with device,Varies with device
1630,Chictopia,LIFESTYLE,4.1,360,4.6M,"10,000+",False,0.0,Everyone,Lifestyle,2014-04-30,1.6.2,2.2 and up
1631,Scarf Fashion Designer,LIFESTYLE,4.4,16637,10M,"1,000,000+",False,0.0,Everyone,Lifestyle,2017-06-18,1.8,2.3 and up
1632,Fashion in Vogue,LIFESTYLE,3.8,1797,6.8M,"100,000+",False,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up
1633,Zara,LIFESTYLE,4.3,95905,33M,"10,000,000+",False,0.0,Everyone,Lifestyle,2018-07-30,4.1.0,4.1 and up
1634,Real Estate by Movoto,LIFESTYLE,4.4,3114,13M,"100,000+",False,0.0,Everyone,Lifestyle,2018-02-20,6.1,4.0.3 and up
1635,Etta Homes,LIFESTYLE,4.2,220,15M,"50,000+",False,0.0,Everyone,Lifestyle,2018-07-26,9.1.0,5.0 and up
1636,Houlihan Lawrence,LIFESTYLE,4.4,33,23M,"5,000+",False,0.0,Everyone,Lifestyle,2017-10-12,3.9.5,4.2 and up
1637,Home Scouting® MLS Mobile,LIFESTYLE,4.3,1533,7.7M,"100,000+",False,0.0,Everyone,Lifestyle,2016-09-27,2.2.6,2.2 and up
1638,Housing-Real Estate & Property,LIFESTYLE,4.1,28301,Varies with device,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-07-13,12.1.0,4.1 and up
1639,ZipRealty Real Estate & Homes,LIFESTYLE,4.0,3937,15M,"100,000+",False,0.0,Everyone,Lifestyle,2018-07-27,8.3.3,4.4 and up
1640,Sotheby's International Realty,LIFESTYLE,4.2,894,25M,"50,000+",False,0.0,Everyone,Lifestyle,2018-04-09,5.600.42,4.0.3 and up
1641,Zoopla Property Search UK - Home to buy & rent,LIFESTYLE,4.1,21195,Varies with device,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-22,Varies with device,Varies with device
1642,Neighborhoods & Apartments,LIFESTYLE,3.9,2042,3.0M,"100,000+",False,0.0,Everyone,Lifestyle,2015-08-28,3.1.6,4.0 and up
1643,Keller Williams Real Estate,LIFESTYLE,4.4,13213,22M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-03-28,5.800.04,4.0.3 and up
1644,Relax Rain ~ Rain Sounds,LIFESTYLE,4.6,118034,Varies with device,"5,000,000+",False,0.0,Everyone,Lifestyle,2018-08-02,Varies with device,Varies with device
1645,Relax Ocean ~ Nature Sounds,LIFESTYLE,4.5,9464,Varies with device,"500,000+",False,0.0,Everyone,Lifestyle,2017-07-18,Varies with device,Varies with device
1646,Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,4.5,10097,7.5M,"500,000+",False,0.0,Everyone,Lifestyle,2018-04-26,1.2,4.0 and up
1647,Nature Sounds,LIFESTYLE,4.8,28588,24M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-03-01,3.1.8,4.0.3 and up
1648,SleepyTime: Bedtime Calculator,LIFESTYLE,4.4,19621,Varies with device,"500,000+",False,0.0,Everyone,Lifestyle,2016-02-27,Varies with device,Varies with device
1649,White Noise Baby,LIFESTYLE,4.5,10544,44M,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-18,5.3,4.1 and up
1650,White Noise ~ Sleeping Sounds,LIFESTYLE,4.5,4427,Varies with device,"100,000+",False,0.0,Everyone,Lifestyle,2017-06-23,Varies with device,Varies with device
1651,"Journey - Diary, Journal",LIFESTYLE,4.6,50338,Varies with device,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-07-23,Varies with device,Varies with device
1652,7 Day Food Journal Challenge,LIFESTYLE,4.5,3346,14M,"100,000+",False,0.0,Teen,Lifestyle,2017-03-08,3.6.3,4.0.3 and up
1653,ROBLOX,GAME,4.5,4447388,67M,"100,000,000+",False,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
1654,Subway Surfers,GAME,4.5,27722264,76M,"1,000,000,000+",False,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
1655,Candy Crush Saga,GAME,4.4,22426677,74M,"500,000,000+",False,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
1656,Solitaire,GAME,4.7,254258,23M,"10,000,000+",False,0.0,Everyone,Card,2018-08-01,2.137.0,4.1 and up
1657,Bubble Shooter,GAME,4.5,148897,46M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
1658,Hello Kitty Nail Salon,GAME,4.2,369203,24M,"50,000,000+",False,0.0,Everyone,Casual;Pretend Play,2018-04-17,1.5,4.1 and up
1659,slither.io,GAME,4.4,5234162,Varies with device,"100,000,000+",False,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
1660,Clash Royale,GAME,4.6,23133508,97M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up
1661,Temple Run 2,GAME,4.3,8118609,62M,"500,000,000+",False,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
1662,Pou,GAME,4.3,10485308,24M,"500,000,000+",False,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up
1663,Helix Jump,GAME,4.2,1497361,33M,"100,000,000+",False,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
1664,Block Puzzle,GAME,4.6,59800,7.8M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
1665,Angry Birds Rio,GAME,4.4,2610526,46M,"100,000,000+",False,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up
1666,Plants vs. Zombies FREE,GAME,4.4,4066989,69M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
