,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
9575,Red Hands – 2-Player Games,GAME,4.2,93608,Varies with device,"10,000,000+",False,0.0,Everyone,Action,2018-02-09,Varies with device,Varies with device
9576,Narcos: Cartel Wars,FAMILY,4.7,244797,52M,"5,000,000+",False,0.0,Teen,Strategy,2018-07-30,1.24.09,4.0.3 and up
9577,Get 'Em,GAME,4.1,7904,21M,"500,000+",False,0.0,Everyone 10+,Action,2016-10-26,1.6.7,4.0.3 and up
9578,EM Launcher for EMUI,PERSONALIZATION,4.1,3175,2.3M,"500,000+",False,0.0,Everyone,Personalization,2018-04-06,1.0.6,4.1 and up
9579,Live Hold’em Pro Poker - Free Casino Games,GAME,4.6,1123190,Varies with device,"10,000,000+",False,0.0,Teen,Card,2018-08-07,Varies with device,Varies with device
9580,Beach Shoot Em Up: Head Hunter,GAME,4.4,1218,15M,"500,000+",False,0.0,Everyone 10+,Action,2018-03-06,1.0.9,2.3 and up
9581,Connect'Em,FAMILY,4.5,49381,6.8M,"1,000,000+",False,0.0,Everyone,Puzzle,2018-06-25,1.0.17,2.0 and up
9582,Stick 'Em Up 2 Starter Edition,GAME,3.8,2102,40M,"100,000+",False,0.0,Everyone 10+,Action,2015-09-11,1.1.3,4.0.3 and up
9583,Shoot`Em Down: Shooting game,GAME,3.9,7972,88M,"500,000+",False,0.0,Teen,Action,2017-08-12,56,4.1 and up
9584,Texas Hold’em Poker + | Social,GAME,3.5,4416,59M,"500,000+",False,0.0,Teen,Casino,2017-01-18,2.1.7,4.0.3 and up
9585,PlayTexas Hold'em Poker Free,GAME,3.8,3543,Varies with device,"1,000,000+",False,0.0,Teen,Card,2018-03-10,Varies with device,Varies with device
9586,EM Launcher Pro,PERSONALIZATION,4.2,35,24k,"1,000+",False,4.0,Everyone,Personalization,2016-04-02,1.0,4.1 and up
9587,HAWK – Force of an Arcade Shooter. Shoot 'em up,GAME,4.6,190274,46M,"5,000,000+",False,0.0,Everyone,Arcade,2018-07-09,Varies with device,4.1 and up
9588,Shoot Em Down Free,FAMILY,3.7,2850,39M,"500,000+",False,0.0,Everyone,Puzzle,2018-02-09,23,2.3 and up
9589,Game for KIDS: KIDS match'em,FAMILY,4.4,7006,6.9M,"1,000,000+",False,0.0,Everyone,Education,2016-10-23,1.17,2.3 and up
9590,Texas Hold'em Poker,GAME,3.6,12846,14M,"1,000,000+",False,0.0,Teen,Casino,2017-12-29,3.3,4.1 and up
9591,Nuke Em All,FAMILY,3.4,2714,52M,"500,000+",False,0.0,Mature 17+,Casual,2017-11-19,1.1.8,4.1 and up
9592,Poker Equity Calculator Pro for No Limit Hold'em,GAME,4.0,21,14M,"5,000+",False,1.0,Everyone,Card,2017-09-10,1.3,5.0 and up
9593,Poker Live! 3D Texas Hold'em,GAME,4.3,6143,37M,"100,000+",False,0.0,Teen,Casino,2018-07-25,Varies with device,4.0.3 and up
9594,"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91035,Varies with device,"5,000,000+",False,0.0,Everyone,Sports,2018-08-04,Varies with device,5.0 and up
9595,Fun Texas Hold'em Poker,GAME,4.5,32831,24M,"500,000+",False,0.0,Teen,Casino,2017-05-12,17.05.11,4.0.3 and up
9596,Elevator Simulator Lift EM ALL,FAMILY,4.4,2941,28M,"100,000+",False,0.0,Teen,Simulation,2018-07-31,2.4.1343-prod,4.0.3 and up
9597,Dragonplay™ Poker Texas Holdem,GAME,4.5,197979,Varies with device,"1,000,000+",False,0.0,Teen,Card,2018-08-07,Varies with device,Varies with device
9598,Punch em,GAME,4.1,2208,4.4M,"500,000+",False,0.0,Everyone,Arcade,2018-05-24,2.0.8,4.1 and up
9599,Zynga Poker – Texas Holdem,GAME,4.4,1986068,52M,"50,000,000+",False,0.0,Teen,Casino,2018-07-25,21.54,4.1 and up
9600,Boyaa Poker (En) – Social Texas Hold’em,GAME,4.3,71468,51M,"1,000,000+",False,0.0,Teen,Card,2018-06-12,5.8.0,4.1 and up
9601,World Series of Poker – WSOP Free Texas Holdem,GAME,4.5,910051,76M,"10,000,000+",False,0.0,Teen,Card,2018-08-02,5.11.0,4.1 and up
9602,Connect'Em Halloween,FAMILY,4.5,6673,4.4M,"500,000+",False,0.0,Everyone,Puzzle,2016-09-23,1.0.7,2.0 and up
9603,Yahoo Fantasy Sports - #1 Rated Fantasy App,SPORTS,4.2,277939,Varies with device,"5,000,000+",False,0.0,Mature 17+,Sports,2018-08-02,Varies with device,Varies with device
9604,Texas Holdem Poker Pro,GAME,4.5,114479,26M,"5,000,000+",False,0.0,Teen,Card,2017-12-20,4.7.0,3.0 and up
9605,Rage Fight of Streets - Beat Em Up Game,GAME,4.3,1489,67M,"100,000+",False,0.0,Teen,Action,2018-05-13,Varies with device,4.1 and up
9606,HANGAME Casino - Baccarat & Texas Hold'em,GAME,4.1,8608,46M,"500,000+",False,0.0,Teen,Casino,2018-05-17,1.4.5,4.1 and up
9607,PokerStars Play: Free Texas Holdem Poker Game,GAME,4.6,14989,78M,"500,000+",False,0.0,Teen,Card,2018-07-06,1.9.2,4.0.3 and up
9608,Yoong: Kick 'Em Up!,SPORTS,4.3,7107,33M,"100,000+",False,0.0,Everyone,Sports,2015-12-16,1.1.1,4.0.3 and up
9609,Texas Holdem Poker,GAME,4.0,127831,26M,"10,000,000+",False,0.0,Teen,Card,2017-12-20,4.7.0,3.0 and up
9610,Instabridge - Free WiFi Passwords and Hotspots,TOOLS,4.4,211308,Varies with device,"10,000,000+",False,0.0,Everyone,Tools,2018-08-02,Varies with device,4.1 and up
9611,Big Fish Casino – Play Slots & Vegas Games,GAME,4.4,382100,Varies with device,"10,000,000+",False,0.0,Teen,Casino,2018-07-11,Varies with device,Varies with device
9612,Em Fuga Brasil,FAMILY,,1317,60M,"100,000+",False,0.0,Everyone,Simulation,2018-04-22,1.0,4.1 and up
9613,LocaToWeb - Live GPS tracking,SPORTS,4.6,200,3.0M,"1,000+",False,2.5,Everyone,Sports,2018-08-02,3.9.1,5.0 and up
9614,TRANSFORMERS: Forged to Fight,GAME,4.6,291941,90M,"10,000,000+",False,0.0,Everyone 10+,Action,2018-07-27,6.3.2,4.0.3 and up
9615,Texas Holdem & Omaha Poker: Pokerist,GAME,4.3,187200,28M,"10,000,000+",False,0.0,Teen,Card,2018-07-31,18.4.0,4.1 and up
9616,Governor of Poker 2 - OFFLINE POKER GAME,GAME,4.3,246538,60M,"5,000,000+",False,0.0,Teen,Card,2018-03-06,3.0.8,2.3 and up
9617,Squadron - Bullet Hell Shooter,GAME,4.2,177542,40M,"10,000,000+",False,0.0,Everyone,Arcade,2016-05-02,1.0.7,2.3 and up
9618,Telemundo Deportes - En Vivo,SPORTS,4.5,36255,25M,"1,000,000+",False,0.0,Everyone,Sports,2018-08-01,5.10.5,4.1 and up
9619,Holy Knight EN,FAMILY,4.0,26202,41M,"1,000,000+",False,0.0,Teen,Role Playing,2018-05-05,1.1.700,2.3 and up
9620,Hello English: Learn English,FAMILY,4.6,750321,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-07,Varies with device,Varies with device
9621,Dictionary - Merriam-Webster,BOOKS_AND_REFERENCE,4.5,454412,Varies with device,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-05-18,Varies with device,Varies with device
9622,English in a Month Free,FAMILY,3.8,6577,13M,"1,000,000+",False,0.0,Everyone,Education,2017-07-23,1.28,4.1 and up
9623,Words With Friends – Play Free,GAME,4.3,711719,Varies with device,"10,000,000+",False,0.0,Everyone,Word,2018-07-11,Varies with device,Varies with device
9624,FRANCE 24,NEWS_AND_MAGAZINES,4.3,47069,Varies with device,"5,000,000+",False,0.0,Everyone 10+,News & Magazines,2018-06-25,Varies with device,Varies with device
9625,JW Library,BOOKS_AND_REFERENCE,4.9,922752,Varies with device,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-06-15,Varies with device,Varies with device
9626,Learn Body Parts in English,FAMILY,4.0,7243,42M,"1,000,000+",False,0.0,Everyone,Education,2016-12-06,5.13,2.3 and up
9627,ai.type keyboard Plus + Emoji,TOOLS,4.5,57076,35M,"100,000+",False,4.5,Everyone,Tools,2018-07-24,Paid-9.4.1.3,4.1 and up
9628,Edmodo,FAMILY,4.1,200214,18M,"10,000,000+",False,0.0,Everyone,Education,2018-08-06,9.12.6,4.0.3 and up
9629,Learn English Daily,FAMILY,4.5,7881,53M,"500,000+",False,0.0,Everyone,Education,2018-05-06,7.0,4.0 and up
9630,Orfox: Tor Browser for Android,COMMUNICATION,4.2,44233,31M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-02,Fennec-52.9.0esr/TorBrowser-7.5-1/Orfox-1.5.4-RC-1,4.0.3 and up
9631,"NewsDog - Latest News, Breaking News, Local News",NEWS_AND_MAGAZINES,4.4,291901,4.3M,"10,000,000+",False,0.0,Mature 17+,News & Magazines,2018-07-20,2.6.0,4.1 and up
9632,Keyboard ManMan,TOOLS,4.4,121304,Varies with device,"10,000,000+",False,0.0,Everyone,Tools,2018-03-11,Varies with device,Varies with device
9633,RightNow English Conversation,FAMILY,4.0,5118,11M,"1,000,000+",False,0.0,Everyone,Education,2018-03-02,1.4.1,2.3 and up
9634,HTC Sense Input - EN,TOOLS,4.3,24175,8.5M,"5,000,000+",False,0.0,Everyone,Tools,2015-10-30,1.0.612931,5.0 and up
9635,"busuu: Learn Languages - Spanish, English & More",FAMILY,4.3,207294,21M,"10,000,000+",False,0.0,Everyone 10+,Education,2018-08-01,13.9.0.161,5.0 and up
9636,Classic Words Solo,GAME,4.4,135739,Varies with device,"5,000,000+",False,0.0,Everyone,Word,2018-08-07,Varies with device,Varies with device
9637,"Ginger Keyboard - Emoji, GIFs, Themes & Games",PRODUCTIVITY,4.4,162831,43M,"5,000,000+",False,0.0,Everyone,Productivity,2018-08-01,8.1.01,4.1 and up
9638,English Audio Books - Librivox,FAMILY,4.0,10773,10M,"1,000,000+",False,0.0,Everyone,Education,2017-11-29,8.02,4.1 and up
9639,Learn Top 300 English Words,FAMILY,4.7,61600,3.4M,"1,000,000+",False,0.0,Everyone,Education,2018-02-24,3.1,2.3 and up
9640,"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",SPORTS,4.2,75566,Varies with device,"5,000,000+",False,0.0,Everyone,Sports,2018-07-23,Varies with device,Varies with device
9641,Chess Free,GAME,4.5,1375988,15M,"50,000,000+",False,0.0,Everyone,Board,2018-06-07,2.72,4.1 and up
9642,Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,4.1,364452,7.1M,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-07-11,9.1.363,4.1 and up
9643,English Hindi Dictionary,BOOKS_AND_REFERENCE,4.4,384368,Varies with device,"10,000,000+",False,0.0,Everyone,Books & Reference,2018-08-04,Varies with device,Varies with device
9644,English to Hindi Dictionary,BOOKS_AND_REFERENCE,4.1,71328,11M,"5,000,000+",False,0.0,Everyone,Books & Reference,2017-06-11,BlueOrange,4.0.3 and up
9645,EO.TRADE - Coin sale,FINANCE,4.3,95,1.5M,"10,000+",False,0.0,Everyone,Finance,2018-06-05,0.3,4.0.3 and up
9646,EO Network,BUSINESS,3.5,13,21M,"1,000+",False,0.0,Teen,Business,2017-09-20,1.0.3,4.4 and up
9647,The EO Bar,HEALTH_AND_FITNESS,4.7,416,34M,"10,000+",False,7.0,Everyone,Health & Fitness,2018-07-02,1.3.7,4.1 and up
9648,EO Mumbai,COMMUNICATION,,0,11M,10+,False,0.0,Everyone,Communication,2018-02-21,1.02,4.1 and up
9649,EO Global,BUSINESS,2.6,13,8.9M,"1,000+",False,0.0,Everyone,Business,2016-10-20,3.2,4.1 and up
9650,EO SouthAsia,BUSINESS,4.2,8,19M,100+,False,0.0,Teen,Business,2018-04-25,1.0.23,4.1 and up
9651,EO RAIPUR,SOCIAL,,1,4.2M,10+,False,0.0,Teen,Social,2017-06-21,1.0,4.0.3 and up
9652,EO Forum,BUSINESS,,0,1.1M,100+,False,0.0,Everyone,Business,2013-04-05,1.1,2.1 and up
9653,EO Events,BUSINESS,,0,11M,10+,False,0.0,Teen,Business,2018-06-21,v2.7.11.27,4.1 and up
9654,EO KOREA,BUSINESS,,0,14M,50+,False,0.0,Teen,Business,2017-12-04,1.0.7,2.2 and up
9655,EO App. SelfCompassion to you,HEALTH_AND_FITNESS,,1,Varies with device,100+,False,0.0,Everyone,Health & Fitness,2015-09-12,Varies with device,Varies with device
9656,EO GSEA,BUSINESS,,1,30M,10+,False,0.0,Everyone,Business,2018-01-04,1.0.0,4.4 and up
9657,EO Guide,HEALTH_AND_FITNESS,,15,24M,"1,000+",False,5.0,Everyone,Health & Fitness,2018-07-23,1.0.4,4.1 and up
9658,EO SA Benefits,BUSINESS,,0,518k,10+,False,0.0,Everyone,Business,2014-08-25,1.0,2.3.3 and up
9659,FAST EO,EVENTS,5.0,1,Varies with device,10+,False,0.0,Everyone,Events,2018-05-15,1.0.3,4.1 and up
9660,23rd QM BDE EO,BUSINESS,,0,6.3M,10+,False,0.0,Everyone,Business,2017-09-27,1.0.0,4.1 and up
9661,EO Bijbel Open,LIFESTYLE,4.3,102,41M,"10,000+",False,0.0,Everyone,Lifestyle,2016-11-24,2.0.0,4.0.3 and up
9662,EO LAC,LIFESTYLE,,0,18M,10+,False,0.0,Everyone,Lifestyle,2017-01-17,1.1,4.1 and up
9663,EO Hub,BUSINESS,,0,5.2M,50+,False,0.0,Teen,Business,2018-02-06,3.5.4,4.1 and up
9664,Kenny e o Cupcake,FAMILY,,0,6.7M,1+,False,0.0,Everyone,Arcade;Action & Adventure,2018-07-19,1.0,2.1 and up
9665,EO,BUSINESS,,0,3.1M,50+,False,0.0,Everyone,Business,2015-07-01,1.0,4.0.3 and up
9666,4Eternity EO,BUSINESS,,0,2.0M,10+,False,0.0,Everyone,Business,2018-01-17,1.2,4.1 and up
9667,Masha and the Bear,FAMILY,4.4,15105,36M,"1,000,000+",False,0.0,Everyone,Education,2018-06-11,3.1.8,4.3 and up
9668,Free games: Masha and the Bear,FAMILY,4.3,34514,60M,"5,000,000+",False,0.0,Everyone,Puzzle;Brain Games,2018-07-20,1.2.8,4.1 and up
9669,Masha and the Bear- House Cleaning Games for Girls,FAMILY,,0,74M,100+,False,2.0,Everyone,Educational;Pretend Play,2018-01-25,0.0.1,4.1 and up
9670,EO Hotels,TRAVEL_AND_LOCAL,,4,11M,100+,False,0.0,Everyone,Travel & Local,2017-06-04,2.0,4.0.3 and up
9671,Masha and the Bear Child Games,FAMILY,4.1,288606,92M,"10,000,000+",False,0.0,Everyone,Adventure;Education,2018-05-08,2.7.4,4.0 and up
9672,Masha and the Bear - Hair Salon and MakeUp Games,FAMILY,,1,83M,100+,False,2.5,Everyone,Role Playing;Education,2018-03-05,1.0.1,4.1 and up
9673,Masha and Bear: Cooking Dash,FAMILY,4.3,151374,54M,"10,000,000+",False,0.0,Everyone,Role Playing;Brain Games,2018-06-05,1.2.7,4.1 and up
9674,Masha and the Bear: Evolution,FAMILY,4.5,2062,42M,"500,000+",False,0.0,Everyone,Strategy;Education,2018-06-14,1.0.9,4.0 and up
9675,Cryptocurrency Trading - How To Trade Crypto,FINANCE,,1,23M,100+,False,0.0,Everyone,Finance,2018-03-16,1.0,4.1 and up
9676,Masha and the Bear. Games for kids,FAMILY,4.6,6231,31M,"1,000,000+",False,0.0,Everyone,Educational;Pretend Play,2018-07-13,2.6,4.0.3 and up
9677,Masha and The Bear Jam Day Match 3 games for kids,FAMILY,4.6,50060,98M,"1,000,000+",False,0.0,Everyone,Puzzle;Brain Games,2018-08-07,1.4.83,4.1 and up
9678,Where's My Water?,FAMILY,4.7,188740,69M,"1,000,000+",False,2.0,Everyone,Puzzle;Brain Games,2018-07-05,1.16.0,4.2 and up
9679,O Céu e o Inferno,BOOKS_AND_REFERENCE,,14,754k,500+,False,1.0,Everyone,Books & Reference,2013-10-07,1.1,1.6 and up
9680,Frozen Free Fall,FAMILY,4.3,1574546,37M,"50,000,000+",False,0.0,Everyone,Puzzle;Action & Adventure,2018-07-27,6.7.0,4.2 and up
9681,Urban Car Simulator,FAMILY,4.2,23292,20M,"1,000,000+",False,0.0,Everyone,Simulation,2017-09-19,1.4,2.3 and up
9682,Masha and the Bear: House Cleaning Games for Girls,FAMILY,4.5,43852,77M,"10,000,000+",False,0.0,Everyone,Role Playing;Pretend Play,2018-07-19,1.9.10,4.1 and up
9683,Masha and The Bear Puzzle Game,FAMILY,4.3,13330,73M,"1,000,000+",False,0.0,Everyone,Puzzle;Brain Games,2018-05-24,2.0,4.1 and up
9684,Masha and the Bear. Educational Games,FAMILY,4.5,46369,33M,"10,000,000+",False,0.0,Everyone,Educational;Brain Games,2018-07-13,2.3,4.0.3 and up
9685,Bluetooth Pair,TOOLS,3.5,1960,2.7M,"1,000,000+",False,0.0,Everyone,Tools,2018-08-04,2.5,4.1 and up
9686,Sports Car Driving Simulator 2018,GAME,4.3,2178,57M,"500,000+",False,0.0,Everyone,Racing,2018-03-28,1.1,4.1 and up
9687,Masha and the Bear: Good Night!,FAMILY,4.6,29155,83M,"1,000,000+",False,0.0,Everyone,Educational;Pretend Play,2018-07-26,1.0.4,4.1 and up
9688,Masha and the Bear: Climb Racing and Car Games,FAMILY,4.5,2200,73M,"1,000,000+",False,0.0,Everyone,Racing;Pretend Play,2018-07-23,1.1.0,4.1 and up
9689,Episode - Choose Your Story,FAMILY,4.3,1842381,Varies with device,"50,000,000+",False,0.0,Teen,Simulation,2018-07-31,Varies with device,Varies with device
9690,Out There Chronicles - Ep. 1,FAMILY,4.4,1516,44M,"50,000+",False,3.0,Everyone,Role Playing,2017-11-27,1.0.4,4.2 and up
9691,EP FCU,FINANCE,,2,2.8M,100+,False,0.0,Everyone,Finance,2018-03-22,3.0.6,4.1 and up
9692,EP Home Energy Hub,PRODUCTIVITY,,4,13M,100+,False,0.0,Everyone,Productivity,2018-06-21,3.4.2,4.4 and up
9693,EP,BUSINESS,,3,2.1M,100+,False,0.0,Everyone,Business,2015-11-13,1.0.1,2.3.3 and up
9694,EP Spotter,FAMILY,3.4,9,28M,500+,False,0.0,Everyone,Entertainment,2016-09-28,314007,4.3 and up
9695,EP Mobile,MEDICAL,4.3,267,2.3M,"50,000+",False,0.0,Everyone,Medical,2018-07-08,2.18,4.0 and up
9696,EP RSS Reader,COMMUNICATION,3.8,4,892k,100+,False,0.0,Everyone,Communication,2018-07-16,0.99,4.0.3 and up
9697,Out There Chronicles - Ep. 2,FAMILY,4.5,144,70M,"1,000+",False,3.0,Teen,Role Playing,2018-01-26,1.0.0,4.2 and up
9698,EP Cloud,PRODUCTIVITY,,9,2.3M,10+,False,0.0,Everyone,Productivity,2018-07-26,2.2.2,4.1 and up
9699,eP Scanner,EVENTS,,0,20M,100+,False,0.0,Everyone,Events,2017-10-13,1.5,4.4 and up
9700,EP McGuffey Primer,FAMILY,,0,Varies with device,50+,False,2.0,Everyone,Education,2018-07-16,Varies with device,Varies with device
9701,EP Church Annapolis,LIFESTYLE,5.0,2,8.8M,100+,False,0.0,Everyone,Lifestyle,2017-01-14,1.0,4.1 and up
9702,EP Horlogerie,LIFESTYLE,4.9,18,24M,"1,000+",False,0.0,Everyone,Lifestyle,2018-03-28,4.0.2,4.0.3 and up
9703,ep-liggare - Elektronisk personalliggare,TOOLS,,0,21M,100+,False,0.0,Everyone,Tools,2018-06-26,1.1.0,4.1 and up
9704,EP Calipers,MEDICAL,,4,15M,100+,False,1.0,Everyone,Medical,2018-02-10,2.12,4.0 and up
9705,EP Radio,FAMILY,5.0,3,154k,50+,False,0.0,Everyone,Entertainment,2018-03-26,1.0,3.0 and up
9706,EP Joaillerie,LIFESTYLE,,54,21M,"5,000+",False,0.0,Teen,Lifestyle,2018-03-28,4.0.2,4.0.3 and up
9707,Tester EP,TOOLS,,9,4.8M,100+,False,0.0,Everyone,Tools,2018-05-15,3.0,2.1 and up
9708,The Great Wobo Escape Ep. 1,GAME,4.2,5449,20M,"500,000+",False,0.0,Everyone 10+,Action,2016-09-13,1.0.3386,4.1 and up
9709,The Visitor: Ep.2 - Sleepover Slaughter,GAME,4.3,5731,31M,"1,000,000+",False,0.0,Mature 17+,Adventure,2018-01-02,1.1.5,4.1 and up
9710,Superbrothers Sword & Sworcery,GAME,4.4,11023,16M,"100,000+",False,4.0,Teen,Adventure,2018-01-26,1.0.20,2.3 and up
9711,EP Lab Digest,MEDICAL,2.3,11,12M,500+,False,0.0,Everyone,Medical,2018-07-12,1000000.6,4.1 and up
9712,EP Research Service,BOOKS_AND_REFERENCE,4.7,14,27M,"1,000+",False,0.0,Everyone,Books & Reference,2018-03-05,1.9,4.1 and up
9713,eP Finder,AUTO_AND_VEHICLES,,0,6.3M,10+,False,0.0,Everyone,Auto & Vehicles,2018-06-21,1.0,4.4 and up
9714,EP Music,FAMILY,,0,11M,10+,False,0.0,Everyone,Entertainment,2017-07-26,1.0,4.1 and up
9715,EP Coding,MEDICAL,,0,2.0M,50+,False,1.0,Everyone,Medical,2017-10-05,1.6,4.0 and up
9716,EP Kalkulator el. energije,TOOLS,4.4,13,1.5M,100+,False,0.0,Everyone,Tools,2015-02-20,4.0,4.0 and up
9717,The Great Wobo Escape Ep.1,FAMILY,4.3,11,20M,500+,False,2.0,Everyone 10+,Action;Action & Adventure,2016-05-03,1.0.3289,4.1 and up
9718,The Visitor: Ep.1 - Kitty Cat Carnage,GAME,4.4,3017,39M,"500,000+",False,0.0,Mature 17+,Adventure,2018-01-02,1.3.7,4.3 and up
9719,EP Cook Book,MEDICAL,,0,3.2M,0+,False,200.0,Everyone,Medical,2015-07-26,1.0,3.0 and up
9720,Dr.Slender Ep 1 Guide (Eng),GAME,4.0,454,27M,"10,000+",False,0.0,Teen,Arcade,2014-12-02,1.0,2.3 and up
9721,Decay: The Mare - Ep.1 (Trial),GAME,3.6,5291,7.2M,"100,000+",False,0.0,Teen,Adventure,2014-05-24,2.0,2.2 and up
9722,EP Search and Find,FAMILY,,20,23M,500+,False,0.0,Everyone,Casual,2015-05-27,1.0.0,2.3 and up
9723,What's Your Story?™ ft Charmed,FAMILY,4.1,39661,47M,"1,000,000+",False,0.0,Teen,Role Playing,2018-08-02,1.10.4,5.0 and up
9724,EP Gem Hunter,GAME,4.6,79,31M,"1,000+",False,0.0,Everyone 10+,Action,2016-01-17,1.1.0,2.3 and up
9725,EP Chain Reaction,FAMILY,3.9,249,21M,"10,000+",False,0.0,Everyone,Casual;Brain Games,2016-04-10,1.2.2,2.3 and up
9726,Gate Of Death Ep: 1,GAME,4.4,7,34M,100+,False,0.0,Everyone,Adventure,2016-10-07,1.1,2.3 and up
9727,EP Mobil,SHOPPING,,3,5.3M,100+,False,0.0,Everyone,Shopping,2018-07-18,1.9,4.1 and up
9728,Sonic 4™ Episode I,GAME,3.7,8014,37M,"100,000+",False,3.0,Everyone,Arcade,2016-04-04,1.5.0,2.2 and up
9729,Naruto Shippuden - Watch Free!,VIDEO_PLAYERS,3.9,141515,5.7M,"10,000,000+",False,0.0,Teen,Video Players & Editors,2014-04-23,0.6.0,2.3 and up
9730,Lean EQ,BUSINESS,,6,10M,10+,False,90.0,Everyone,Business,2017-02-14,1.0,4.1 and up
9731,Operate Now: Hospital,FAMILY,4.3,254861,52M,"10,000,000+",False,0.0,Teen,Simulation,2018-08-01,1.20.3,4.4 and up
9732,Multi Surgery ER Emergency Hospital : Doctor Game,FAMILY,4.1,227,69M,"10,000+",False,0.0,Teen,Educational,2018-06-21,1.2,4.0 and up
9733,ER Surgery Simulator,FAMILY,3.6,19601,56M,"1,000,000+",False,0.0,Everyone 10+,Casual,2018-06-06,1.0.4,4.1 and up
9734,Dentist Surgery ER Emergency Doctor Hospital Games,FAMILY,3.5,2580,53M,"100,000+",False,0.0,Everyone,Simulation,2018-07-06,10,4.1 and up
9735,Eye Transplant : ER Emergency Hospital,FAMILY,3.9,1938,62M,"1,000,000+",False,0.0,Teen,Educational,2018-05-25,1.6,4.1 and up
9736,Lifeguard Beach Rescue ER Emergency Hospital Games,FAMILY,3.9,519,76M,"100,000+",False,0.0,Everyone,Simulation,2018-08-07,12,4.1 and up
9737,Hospital ER Emergency Heart Surgery: Doctor Games,FAMILY,3.8,1652,71M,"100,000+",False,0.0,Everyone,Simulation,2018-07-11,10,4.1 and up
9738,Superhero Doctor 2 -ER Surgery,FAMILY,4.0,39647,72M,"10,000,000+",False,0.0,Everyone 10+,Casual,2017-09-30,1.7,4.0.3 and up
9739,ER,LIFESTYLE,,2,28M,500+,False,0.0,Everyone,Lifestyle,2017-09-01,1.1.2,2.3.3 and up
9740,Noot-Noot-er!,FAMILY,4.5,74,2.8M,"5,000+",False,0.0,Everyone,Entertainment,2017-11-22,2.0,4.0.3 and up
9741,Doctor X - ER On Wheels,FAMILY,3.6,12781,51M,"1,000,000+",False,0.0,Everyone,Casual;Pretend Play,2018-06-06,1.0.9,4.1 and up
9742,Foot Surgery Hospital Simulator: ER Doctor Games,FAMILY,3.9,314,28M,"100,000+",False,0.0,Everyone,Casual,2018-01-15,1.1,5.1 and up
9743,ER Heart Surgery - Emergency Simulator Game,FAMILY,4.3,429,40M,"100,000+",False,0.0,Everyone,Educational,2018-07-19,2.0,4.1 and up
9744,Pregnant Mom ER Emergency Doctor Hospital Games,FAMILY,4.0,325,27M,"50,000+",False,0.0,Everyone,Educational,2018-06-12,1.2,4.1 and up
9745,Doctr – ER wait times in Canada,MEDICAL,4.2,980,Varies with device,"50,000+",False,0.0,Everyone,Medical,2018-08-04,2.2.2926,Varies with device
9746,Plastic Surgery Surgeon Simulator Er Doctor Games,FAMILY,3.7,3482,37M,"500,000+",False,0.0,Everyone,Casual,2018-08-07,1.6,4.4 and up
9747,Shoulder Surgery ER Emergency Doctor Game,FAMILY,3.9,55,46M,"10,000+",False,0.0,Teen,Educational,2017-11-07,1.0.1,4.0 and up
9748,Superhero Doctor 3 ER Surgery,FAMILY,4.2,2801,50M,"500,000+",False,0.0,Everyone,Casual,2017-03-22,1.0,4.0.3 and up
9749,Mom Doctor ER Emergency Family Game,FAMILY,3.5,173,49M,"10,000+",False,0.0,Everyone,Educational,2018-01-26,1.0.0,4.1 and up
9750,ER Blood Draw Doctor & Surgeon,FAMILY,4.0,154,58M,"50,000+",False,0.0,Teen,Educational,2018-06-13,1.8,4.0.3 and up
9751,"ER Emergency Hospital - Brain, Knee, Eye Surgery",FAMILY,3.8,25,41M,"1,000+",False,0.0,Teen,Educational,2017-07-21,1.1,2.3 and up
9752,Super Doctor 1-Pregnant Mom ER Surgery Simulator,FAMILY,4.1,290,73M,"10,000+",False,0.0,Teen,Role Playing,2018-05-23,1.0,4.3 and up
9753,Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,4.2,23,33M,"1,000+",False,0.0,Teen,Casual,2018-04-03,1.0,4.1 and up
9754,Clumsy Santa ER Surgery,FAMILY,4.1,214,46M,"100,000+",False,0.0,Teen,Casual,2016-12-22,1.0,4.0.3 and up
9755,Little Eye Surgery Simulator - ER Doctor Game,FAMILY,4.4,12,19M,"1,000+",False,0.0,Teen,Casual,2018-04-20,1.0,2.3 and up
9756,Spinal Cord Surgery Doctor: Operation ER surgery,FAMILY,3.7,52,32M,"10,000+",False,0.0,Everyone 10+,Role Playing,2018-02-26,1.0,4.1 and up
9757,ER Neck Surgery: Hospital Christmas Emergency,FAMILY,,11,30M,"5,000+",False,0.0,Everyone 10+,Role Playing,2017-11-24,1.0.1,4.1 and up
9758,Super Doctor 2 - My Newborn Baby ER Injection,FAMILY,4.7,54,92M,"1,000+",False,0.0,Teen,Role Playing,2018-06-25,1.0,4.3 and up
